e4460934 AFKDetection2
3ecc7226 ClashLoadable
714773a7 ClashRoundIcon
c25ff461 ClashRoundText
d95f7caa CleanseOnActivate
38404a4d ClearAllButton
b18e5e08 ClearAllButtonDefinition
0a004a31 ClearAllTrakey
c6e9fbea ClearButton
c74c762c ClearButtonTemplate
cea34a2c ClearUndoHistoryOnActivate
cfe20df6 ClickAbsorbingRegionElement
9fba55f7 ClickData
71755aa6 ClickParticles
26d64467 ClickRegion
23bed45a ClickRegionDefinition
e7976eb7 ClickRejectedVFX
7babfb4e ClickReleaseParticleElement
8ff1b151 ClickShowRecipeHintTraKey
031ff34b ClickedIcon
cd68b02a ClickedIconColor
ad0f8882 ClickedStateElements
2610a4a3 ClientState
424a6b16 ClipAccessoryToRead
68c14f60 ClipName
a301c4a7 ClockToUse
353d5286 CloseButtonDefinition
5a3c65d9 CloseButtonTemplate
37be142b CloseRegion
ca1c41c9 CloseRegionScene
40d68bee CloseReminderDelaySecs
6dbdfe81 CloseShopReminderVfxHandle
ebee50c5 Closed
64847953 CloudShadowSunLightColor
6337823d CloudsTexturePath
e9419d84 ClusterSize
cac1b6d2 Coefficient
f28dd471 Col
21813e5e CollapseButton
3db992bb CollapseIcon
552ea0a0 CollapsedStageScene
020844ad CollisionRadius
06f49fbb ColorA
8bbd4fb3 ColorAScale
07f4a14e ColorB
476cbaec ColorBScale
89044465 ColorEasing
0cf4a92d ColorG
f7f4881e ColorR
6edc6f6e ColorValues
125f7f6e ColorblindPalette
c2008b7b ColorblindSelectionBoxColor
6b8648e5 Column0LabelTraKey
758026f0 Column1LabelTraKey
34c7d48f Column2LabelTraKey
b49ed6f0 ColumnHorizontalAlignment
79c749b6 CombatArtCleanup
4762c958 CombatRecapLineTemplate
8e3c4be4 CombatRecapPanelTemplate
33653f1e CombatRoundDamage
836908e2 CombatStateBackground
ce2e82b0 CombatStateDotsFx
850a3bd3 CombatStateLossFx
2a6747db CombatStateSlideInTimeSecs
c2035d7a CombatStateWinFx
28e52dc5 CombinableDamageFormat
20b20b79 CombinableTextShowCrit
4e37fc5e CombinationRule
f4cd9851 CombineMode
f94042c8 ComboBorders
eef61c58 ComboBoxBaseName
fa957187 ComboBoxDefinition
7d680ccf ComboBoxHeaderButton
25f2a928 ComboBoxHeaderText
e4b196cc ComboIcon
17030eb6 CommandCenterIcon
042592db CommandCenterMinimapIcon
aeb229b9 CommandText
838d4174 CommonEffectElements
14ff2afd CommonElements
ad8aa34c CommonScene
376fbc1d CommonlyBuiltIconDefinition
effbc65c CompanionBuckets
4e40838e CompanionHealthPerTickMark
0d47a855 CompanionInfoPanel
f32431bf CompanionLoadoutGridButtonData
1d297fca CompanionLoadoutItemListPanelData
d09f96bd CompanionType
56ecde12 Companions
5481ea29 Comparator
728eb9a3 CompareOp
32c73d4c ComparisonType
1782dd2f CompleteDefault
4721775e CompleteDefaultIcon
4161affc CompleteFx
d221d784 CompleteHover
97c5f9a5 CompleteHoverIcon
72e2a629 CompleteRewardList
fa79ea0b CompleteSelected
424a4629 CompleteText
df5cfa0e CompletedItems
1b1e9485 CompletionVFX
1c6536a1 ComponentIcon
85554c96 ComponentIcons
b1b3166d CondensedItemCombineTooltipData
0922cf02 CondensedScene
87599d02 CondensedTipIcon
d212fabe Condition
ea35be63 ConditionClipTransitionType
7500fecc ConditionRelationship
fac6be52 ConditionalBehaviors
7ba92bda ConditionalElementsEntries
80e0d0b7 Conditions
a3f03b49 ConeAngle
3b98458c ConeCheckFlagOverride
cfd5f4c8 ConeRadius
23ff66c7 Config
421cb82f ConfigData
0a771a57 ConfigOverride
9d7e26ac ConfigOverrides
d0ede884 ConfigTypes
5f0ead5c Configs
8000e37b ConfigsClient
b2c3d7b9 Configuration
df85b25f ConfirmButton
985233b8 ConfirmButtonAdditionalIcons
c072a4f2 ConfirmButtonDefinition
429b4e07 ConfirmButtonIcons
2fd58337 ConfirmButtonTraKey
788862bd ConnectedBgRegionHandle
151d3b4d ConnectionButton
d8d7f794 ConsensusVotesRequired
0691ea25 Constant
c1970a60 ConstantSpeed
e76c9b56 ConsumablesPanelDefinition
891a5676 ConsumablesQuickBuyData
17c619fa ContentElement
b9e79a12 ContentScene
de5d7211 ContinueAt
8c3e02a0 ContinueButton
9acc1fc1 ContinueButtonDefinition
2a856173 Contrast
042576f3 ControlPoint1
05257886 ControlPoint2
802ef4c5 ControlRatio
ed45c0f6 Controllers
d4edb891 ConvertStreamsToHalfFloat
85d8a7e8 Cooldown
31a0452f CooldownAnimations
0a6b63ca CooldownCompleteEffect
56bd4ca9 CooldownEffectData
f750283e CooldownEffects
f0d308f6 CooldownFx
fffcfb5f CooldownGem
077f9e08 CooldownInSec
4a27a41d CooldownJumpEffect
98b66135 CooldownModifications
608ff0af CooldownText
cc324529 CooldownTimer
aa30297a CooldownUiData
936ed1dd CoreName
56647830 CorkiCharacterQuest
8cd23c7a CorkiLarge
2da2b24e CorkiSmall
244a2150 Corner
0af1ce00 CosmeticIcons
e85c3338 Cost
1bfe1e6b CostBg
f38e6a9f CostText
fdc7d532 CostTextDefinition
1df75d2e CostTextSelected
d2e9b1b7 CostTextUnpurchaseable
39b1ddf4 Count
8fb9959f CountBg
bc7fb120 Countdown
ad853004 CountdownBackground
f77d0e71 CountdownMeter
5062ea57 CountdownText
9cacde23 Counter
9e2eeefa CounterAdviceSets
4c10ca77 CounterDefinitions
2f7b8d35 CraftButton
b539a1cd CraftSubtitle
87099332 CraftText
b1c0a323 CraftTextClicked
7719d8aa CraftTextDisable
13ae144f CraftingContinueButtonDefinition
5ac714a6 CraftingSequence
240577f5 CrestBase
8ede41f4 CrestTier
3a956d86 CriticalDamageFormat
9000bc3c CriticalMagicalDamageFormat
a69d775b CriticalPhysicalDamageFormat
845a3b0d CriticalState
e3cf2582 CriticalStrike
bf42490e CriticalTrueDamageFormat
33f4cd86 CrownIcons
79524552 CsIcon
b8ec6234 CsText
758ada3d CubemapPath
717180fb CubemapProbeGroup
7ca989b5 CubemapProbeGuid
fe380acf CubemapProbePath
82fe6a54 CubemapProbePrefix
69288cba CubemapProbeScale
91939cd2 CubemapRegion
c82097d4 CubemapScale
e5561300 Cue
f4cd79d5 CurrShopHighlightElement
d5f7b496 CurrencyButton
8ec03ae6 CurrencyInfo
3bc6cb57 CurrencySegmentData
bb14f928 CurrencyTemplate
11e50af6 CurrentExpText
892bc919 CurrentGoldIcon
33c9204f CurrentGoldText
47dc6b2c CurrentPhaseIcon
782dfa79 CurrentPlayerHighlight
06d0613e CurrentPositionText
dafe4144 CurrentRatingText
2bce6144 CursorDataInGDS
a3fa11d8 CursorScaling
676d35d4 CursorUiUpdate
93eda67c CurveType
9417d208 CustomAbilities
0f886996 CustomAnnouncementStyle
7d90eb32 CustomBackgroundTexturePath
560ba0bc CustomBadgeGroup
ba98aba0 CustomBadgeIcon
56b8c2ce CustomButton
0afe544e CustomButtonData
0a710deb CustomButtonIcon
67acc5c9 CustomButtonPopupAnchor
bf3c1cbd CustomButtonPopupViewController
4b901db3 CustomMaterial
0d2f6d7d CustomPlatform
bb429484 CustomSequences
fb910cc2 CustomTable
1cf64a20 CustomUiData
89667868 CustomizedSounds
423d6196 CutoffTimeSeconds
26335f67 CutsceneEntries
e37ce7a8 CutsceneKey
eaa2781f CutscenePositionLocatorName
cc60e6a2 CycleBasedScaleAddition
e70c8908 CycleTime
754a85a6 Cycles
a0dc95ba DamageBuffName
6dca3a41 DamageByTypeValueText
4293e6ae DamageDisplayData
cf5d9d5b DamageFlashMeter
0a671d7b DamageFlowTakeDealDamageFlip
718456c6 DamageInhibitor
5fb9bd8e DamageMax
eba69111 DamageMeter
d12128e3 DamageOverview
994018d1 DamagePercent
d17c71e5 DamageProperties
56581a11 DamageResultType
873dc06e DamageShimmerEffect
5e24c2b6 DamageShimmerSfx
d8b1733d DamageSkinCutscene
f60c25c4 DamageSkinIcon
661bf241 DamageSkinInfoPanel
fd12e0e3 DamageSkinLoadoutGridButtonData
f50d446e DamageSkinLoadoutItemListPanelData
5f793adb DamageSkinMinionCutscene
2efb9d27 DamageSourceCanBeChampion
1701ca0a DamageSourceCanBeMinion
cbc2f8ba DamageSourceCanBeTurret
450d68a0 DamageTag
871c0429 DamageTags
f6f283a3 DamageTakenPie
e5b78177 DamageText
5eb7940e DamageThresholdRequired
59eb67ec DamageUpgrade
59b5a4e0 DamageUpgradeLate
2b551b30 DamagerDetailedLayout
0dbebea8 DamagerDetailedTemplate
68931d61 DamagerKillerIcons
4dfb4672 DamagerPortraits
15eb8c1d DamagersCondensedView
bb61b895 Damping
eae0a7e6 DarkLaunch
9ac4d782 DashRange
92bd18ab DataCollectionOnly
aae01626 DataCollections
7f189e8c DataDrivenPath
06afef1b DataValues
fb56608c DataValuesModeOverride
d472dc59 Date
15edde72 DateDivider
72435bb8 DateSpacingOver
6c26c12c DateSpacingUnder
bb555990 DateStamp
f3ee8811 DayAbbreviationTraKey
469c192f DeactivationDateTime
8200dd26 DeadIcon
80636ed1 DeadSlotHighlight
05c60365 DeadZone
67b34b53 DeadzoneRadius
15f21b36 DeathAnimAlly
6fe80584 DeathAnimEnemy
93f230bf DeathEventType
cf8c591b DeathRecapOffsetRegion
0198b2f4 DeathRecapRework
1ddf1633 DeathRecapShowcaseUi
0d707920 DeathRecapTransitionIn
5b30d065 DeathRecapTransitionOut
5864ed98 Debug
726b2aa4 DebugCharacterLists
c2e77088 DebugOverride
1da36d92 DebugPrintCCScoreToChat
a550c40c DebugVisualization
71064bca DecayTimer
d183213b DecimalSeparatorTraKey
90f52f0d DeclineButton
718f0085 DecoratedName
933b5bde Default
73e8c79a DefaultAdjustments
bd4a5ca2 DefaultBackgroundTexturePath
e8457340 DefaultBannerTexturePath
3f851f9d DefaultBannerTimer
e9859447 DefaultBar
d603f9d5 DefaultBlankMaterial
c63599cc DefaultBorder
b08eaa53 DefaultButtonStyle
1cf053d7 DefaultChampionScripts
15bfbe28 DefaultCharacterStats
9a7f92cb DefaultClipName
ef36d754 DefaultDamageFormat
8e6ce07e DefaultData
eb553672 DefaultDuration
b78f6b40 DefaultEmptyPip
61c903cf DefaultFillMeterColor
349b43d4 DefaultFloat
da6801e9 DefaultForegroundTexturePath
3ca16daf DefaultFrame
895c803a DefaultHealthTextColor
ef2cd5bb DefaultIcon
6e3b131a DefaultIconColor
3e682829 DefaultItemButton
c7d8a053 DefaultItemShopFilter
c9bd6567 DefaultJunglePathRecommendation
729bdec2 DefaultLargePip
ec950741 DefaultLogo
bad7ddc6 DefaultMagicalDamageFormat
fe7cef23 DefaultMaterial
f1f3d846 DefaultMaxLevel
4dafc8b6 DefaultMediumPip
806148ea DefaultMenuButtonTraKeys
99c048ce DefaultMeterSkin
d46d37b7 DefaultOn
4ac45539 DefaultPalette
dc42d221 DefaultPhysicalDamageFormat
e55627ef DefaultPipSpacer
bb64ee4d DefaultPlatform
e00be811 DefaultPotion
1a361782 DefaultQueueIdTitleTraKey
4fe75004 DefaultRatedTierTraKey
e3fcf341 DefaultRespawnPoints
d92cd177 DefaultResult
1d763328 DefaultSceneHandle
74903466 DefaultSet
0d43af66 DefaultSetData
5d525afe DefaultSmallPip
279f4b1c DefaultSpawnCount
1f49bc21 DefaultStandardItemRarityTexturePath
b42e025a DefaultStandardItemStarLevelTexturePath
37c14478 DefaultStandardItemThumbnailTexturePath
db62c463 DefaultState
1bf466b2 DefaultStateElements
c21259bd DefaultText
4f50f19a DefaultTextureName
6783e447 DefaultTheme
eacb8daf DefaultThemeData
acee7679 DefaultTitleTra
4b989bcc DefaultTooltipKey
7bb96c88 DefaultTrueDamageFormat
0617e21f DefaultValue
4a66b8d0 DefaultVisible
3df9c95e Defeat
7fc876f0 DefeatFX
1c5512ff DefeatGroupHandle
ccaadab7 DefenseDownIcons
6d532c7a DefenseItemsFilterButtonDefinition
51afd9e4 DefenseModifierIcons
ff44ab1d DefenseModifierThreshold
7f34b6b3 DefenseUpIcon
c190adfd DefensiveModeButton
6df2c8a2 DelayFrames
ab767e50 DelayOrder
1cb012da DelaySecs
e308ee03 DelayTimeDriver
c6128ec6 DelayTurningOff
d1d0fcec DelayTurningOn
00cc4897 DelayedCharacterPortrait
615c3c29 DelayedIconWaitTimeSec
bf7f7031 Delays
893b0813 DeltaDriver
5cf56914 DemotionProtectionText
86af2be3 Denominator
8fe1036b DesaturateOnInactive
9d978701 DescriptionAppendPriority
a4e9548e DescriptionAppendTra
ce3c3e2c DescriptionDefinition
46658757 DescriptionForOtherTeam
3af2d3eb DescriptionForSameTeam
d20f7a20 DescriptionLocKey
198daaca DescriptionText
f86b636a DescriptionTra
ba8affe1 DescriptionTraKey
7e60d271 DescriptionTraKeyOverride
77ec22eb DesignerOverridePath
da585234 DesignerRecSpellOverride
9a032455 Dest
bf30d9bb DestIndex
8af0b77c DestKey
e81c8baf DestTable
d35dbafa DestValue
b2de64bf Destination
f9bb2a33 DestroyedCharacter
9d9730fd DestroyedSkin
4ebb0d28 DetachedAnimationParticlesUseOwnerVisibility
55da67c2 DetailPanel
f1700dec DetailTextT1
f47012a5 DetailTextT2
c2714fa9 DetailedDescription
86feb6cc DetailedGroup
63f43935 DetailedHoverRegion
7041bc3f DetailedLayout
e4b4a2b3 DetailedStatAmount
54b92b94 DetailedStatName
628af3b0 DetailedStatTra
7319f5bd DetailedStatUi
b62ac251 DetailsButton
00cc11a5 DetailsPanel
0ea5ca73 DetailsScene
ece4b81e DetailsText
de45833d DetailsTraKey
a15b1f92 DetailsTransitionData
07151326 DetectedEffect
4d28d740 DetectionEyeEffect
7f84f9be DetectionEyeWarningEffect
bb4a1111 DetectionRange
59391a1a DeterministicRandom
7fa7d53e DeviceUx
9ab37cd7 DialogPickChoice
63d4bf7a DialogText
02fbedaf DirectedCameraStatusText
2a92980e DirectedCameraToggleButton
514a365c DirectedTrackingElement
93698491 DirectionalTipElements
cded8c63 Disable
4bc37f00 DisableAllSkins
498f96ad DisableAutoSNR
8f72c70b DisableClickInput
a4aefed3 DisableDDR
336b8266 DisableDisasterRecovery2Temporary
88906d85 DisableEmoteRadialMenu
f6ccc794 DisableOnAction
4203ebdb DisableOnEnd
6852dace DisableOnStart
5ec48a53 DisablePingRadialMenu
d8348057 DisablePixelSnappingX
d7347ec4 DisablePixelSnappingY
92daa0f7 DisableRenderUIChatOSX
6347bcb8 DisableRenderUIChatWindows
7d19fee1 DisableRenderUiChatFrames
e7b6c70d DisableResolutionDownscale
8e6d8a28 DisableStatFilters
4e7c06c9 DisableSubFrameThrottles
ffd6fec5 DisableTftInput
a5b85430 DisabledIcon
62a097c7 DisabledIconColor
0862ab8b DisabledIconTexture
8e2676a9 DisabledIds
cd11c337 DisabledTargetLaserEffects
94326b7e DisabledText
4e4fba3a DisabledTimeBeforeSpawn
54819796 Disarmed
a6cd436d DisguiseHealthBar
1188cd7c DisguiseMinimapIconOverride
3e0c2b72 DismissSound
5d7c7c0b DisplayCamoVfx
afbfe7cf DisplayElementList
072d935c DisplayElements
7bd1dd36 DisplayFrame
af0a3c62 DisplayMode
6c4b0c27 DisplayNameTra
cd255b9e DisplayNameTraKey
d4ecb75c DisplayStats
196dddee DisplayText
99ab9d4e DisplayVisionScoreOnScoreboard
2eb31462 Distance
aa00d31a DistanceBetween
61b211db DistanceRequired
b9ac73b9 DistanceToCheck
6453ea88 DistanceToEncompass
a05361b0 DitherStrength
fec87a13 Divder
0141bdb6 DivergenceTolerance
36b04926 Divider
7ac10a71 DividerBg
fbb20410 DivisionToCrestMap
0414d052 DoRotation
6dee491f DoTranslation
232c53d0 Dodge
9b4ed6e7 DodgePerLevel
cd3e6ad5 DoneVotingTitleTra
9c27db83 DontRefCountTargetableAndInvulnerable
c59f257e DontResetTimer
92213dee DontStompTransitionClip
d3689f20 Dot
f3cd2188 DotNoCombine
d3594b78 DotParentMissile
da701865 DotSlow
4a5b3cd3 DoubleAlertIcon
42be75b5 DoubleAlertText
1c330f2a DoubleBackdrop
1180f709 DoubleDivider
a4a823f4 DoubleExpiryText
47b3e0c4 DoubleRewardFrame
ff626dee DoubleRewardIcon
6f18be08 DoubleRewardText
ae75d5ef DoubleSeparator
8a64df98 DoubleSeparatorText
c9abc1cd DoubleTitleText
cbde9a9d DoubleUpFullLobbyEnabled
08fe3a1a DownOffset
177556f2 DownscaleBezier
2d6e6fb8 DownscaleTime
f275bdfb DraftIconHandle
c95004b8 DragAreaHandle
6ba76fe0 DragBarSlot
ff786d5a DragGroup
528183cf DragOverlayScene
0dfd634b DragRegion
4652f49d DragRegionElement
8c7e787b DragType
a0f67682 DragonFury
2431da35 DragonGoldValue
00a36a0a DragonNames
37a9ec14 DragonSoulGoldValue
8df2631e DragonTracker
ed0acb58 DragonTypeIcons
d016d45c DragonUiLoadable
ee85ad97 Dragons
b4db0a16 DragonsIcon
3d35958b DragonsScore
505bdb8c DragonsValue
8f21021e DrainDirection
03b1c66a DrawAreaList
36e579fc DrawHeight
c7854a18 DrawRegions
24cdeeb4 DropHoverAnimName
06cb9b89 DropHoverEndAnimName
3dec71de DropRate
12f8b50b DropRateSlots
887f6193 DropRateSlotsList
2b064793 DropRateTables
5bbd27af DropThreshold
9c4781a2 DropdownBackdropElementData
cd0aaa2e DropdownDisplayTraKey
03487222 DropdownHoverElementData
c67a95a4 DuckedAlphaValue
5f366897 DurationDriver
ecb79b3b DurationSecs
8e47bc73 DurationTotrack
2384105a DurationWithoutSound
07be5204 DynamicGameCalcSizeScalar
a2bfb8e2 DynamicNumericText
cddf2175 DynamicNumericTextColor
2c6d1dad DynamicNumericTextDisabledColor
5c715f43 DynamicNumericTextTra
851facf4 DynamicParams
7085a6d6 DynamicSwitch
9bc6966b DynamicSwitchId
6fabf9a6 DynamicTextures
94d00b55 EarlyAugmentNames
6dca409c EarlyAugments
301e3a3b EarlyText
38d35efa EarnedChallengeDesc
212b852f EarnedChallengeLevel
95b2152c EarnedChallengeName
ca486165 EarnedChallengeTokenIcon
d373cfe7 EaseType
b33bbb28 Easing
73463200 EasingType
56f6d83c Edge
9247c056 EdgeBuffer
9c8b5812 EdgeSizes
cfd5bf4b EdgeSizesLeftRight
d3f7be3a EdgeSizesTopBottom
633f1b95 EdgeTintPoint
a59d87e5 EditButton
725bd4d5 EffectCalculation
0f383923 EffectDelay
824a7405 EffectKeyForOtherTeam
7d009a51 EffectNameForOtherTeam
c1958fe9 EffectState
77e5e41c EffectTag
5c1fc8bc EffectType
d113c306 EggTierVfx
56fbc12e ElementAnchor
6249dd6f ElementColors
fa144e3e ElementGroup
9f490a23 ElementIconsFullButtons
9f7c27ae ElementIconsSmall
383d9865 ElementMeters
0e0f8b2b ElementT0
0d0f8998 ElementT1
fdc84bd4 ElementTextT0
fec84d67 ElementTextT1
54c57a3a ElementTransformButtons
3d3bcb26 Elements[0]
39398643 Elements[1]
3941d508 Elements[2]
7d3e6e7d Elements[3]
a5ebea7d Eliminated
201dd890 EliminatedColor
1c20405e EliminatedState
53fe176e EliminationHighlightVfx
6848af5b Emblem
0a46a43a EmblemElements
e5daa737 EmitterBone
563d4a22 EmitterPosition
3606145c EmitterSubmeshAvatarToHide
5ad01cc3 Emote
aef7b46b EmoteData
d7e81a83 EmoteIcons
681a812f EmoteInfoPanel
d601c9f5 EmoteLoadoutGridButtonData
b32c4e68 EmoteLoadoutItemListPanelData
cef7a722 EmoteMuteButton
fb0bf90e EmoteSettings
f3ac504b EmoteStartButton_Icon
22cfb479 EmoteVictoryButton_Icon
4cadbfdb EmoteWheelCButton
80b8bc1d EmoteWheelCButton_Icon
ad003e37 EmoteWheelCenterButton
7cebe349 EmoteWheelCenterButton_Icon
be1a0471 EmoteWheelEButton
e91aa107 EmoteWheelEButton_Icon
623567bf EmoteWheelLeftButton
26674761 EmoteWheelLeftButton_Icon
02a31cbf EmoteWheelLowerButton
da2b2661 EmoteWheelLowerButton_Icon
e1330800 EmoteWheelNButton
c73716c8 EmoteWheelNButton_Icon
4493665b EmoteWheelNeButton
a3540f9d EmoteWheelNeButton_Icon
c73b52bd EmoteWheelNwButton
5c473d73 EmoteWheelNwButton_Icon
21bd5f54 EmoteWheelRightButton
090eafdc EmoteWheelRightButton_Icon
1d15052b EmoteWheelSButton
7a17e2ed EmoteWheelSButton_Icon
bc2dd67a EmoteWheelSeButton
f9058d2e EmoteWheelSeButton_Icon
65201af8 EmoteWheelSwButton
13929210 EmoteWheelSwButton_Icon
1f30e7ae EmoteWheelUpperButton
886e73c2 EmoteWheelUpperButton_Icon
d0f4dbdf EmoteWheelWButton
4b8ee741 EmoteWheelWButton_Icon
a5fc4ee8 EmpoweredArrivalFile
c007a116 EmpoweredEffectFile
13a4d526 EmptyActiveTraitTemplate
b3e383e1 EmptyGroup
be6f06f8 EmptyPip16
864d103a EmptyPipSmall
a03379b8 EmptyPips
fdde5b32 EmptySlotButton
18b07cca EmptyStateGroup
3708afbb EmptyUnitGroup
244a2f37 EnableCenterActivateDefaultPing
d889f45b EnableCondition
6fb394db EnableCustomPlayerScoreColoring
fea35e52 EnableExtendedTooltip
1df4486f EnableLetterBox
cc659802 EnableObjectiveBounties
1138adb4 EnableOnEnd
e898aa4d EnableOnStart
71202eae EnableOverrideIdleEffects
70cf84d3 EnableOverrideIdleParticles
b933a389 EnablePicking
802c1cfb EnablePillarBox
01cf0e0c EnableUnitOrderHandler
065db9cf EnableUnitStatusHealthBarNames
31c5cbb6 EnableVfx
b8e2aaad EnabledAnimations
eb092951 EnabledUnitProperty
7b9b52c3 EnabledWidgets
14f3cff4 Enabler
82cfb185 Enablers
6299ab7e EncounterLength
d8275936 EncounterList
7c9e6829 EncounterLocation
6feaf470 EncounterPanelScene
bb4e51d0 EncounterSlotTemplate
db236bac EncounterTagOptions
d292c403 EncounterTags
bca8fa3a EncounterToggleButton
4371a441 EncounterTooltip
fca00ea8 EncounterVerticalList
4e5fff2b Encounters
6a8e75aa End
bd8e2d9b EndFrame
cc81b3d2 EndMoveSpeed
3e6eebf5 EndPosition
bde13f16 EndRegion
5bf31310 EndingJointForTrailFollowTEMP
d9b6cda9 EndingJointName
8f0b8bb4 EndpointEvent
ed38c5a4 EnemyElementGroup
e0c6260a EnemyElements
43724cd0 EnemyFrame
39038b9a EnemyGem
95cbd1b3 EnemyLifeHealthTextColor
15505df2 EnemyMagicalDamage
7158618f EnemyMagicalDamageCritical
918929db EnemyPhysicalDamage
cf8231fa EnemyPhysicalDamageCritical
d43dd942 EnemyRevealDuration
9cd9c316 EnemyTrueDamage
6f720713 EnemyTrueDamageCritical
29cc5095 Energy
b89acf97 EnergyGainAnim
86a36ce1 EnterBoardEvent
8c6264bd EnterStealthEffect
6f5882f3 Entries
3fde18ad EntryEchoSfx
3641fce9 EntryRevealSfx
374b4469 EntrySfxOffset
64e11f77 EpicGameIcon
b3d8f4b2 EpicGameIconFull
d1f55da4 EpicGameIconLit
bc702c01 EpicGameIconUnlit
57f4d047 EpicStatStone
837fcf93 EpicnessesInGroup
bd51112a EqualTo
473bd9f1 EquippedIcon
9ac25712 ErrorBodyTra
48a8e1f4 ErrorColor
50b38f66 ErrorTitleText
fec6c537 EsportsLoadable
b002f5f5 EventBackdrop
57f4cfbc EventCardDefinition
85b47fcf EventEmptyGroup
c1c57d66 EventHubButton
0e5e548e EventIcon
207de4e8 EventIconAltarCapture
b07fadb1 EventIconKillBounty
93631881 EventIconKillNormal
bc3936a4 EventIconKillShutdown
c769c898 EventIconKillStreak
e9a2c3b5 EventIconReviveAlly
680f7c3c EventLeagueComboBoxDefinition
16270f7c EventLists
681402b4 EventMissionsCompletedKey
4d4dc426 EventMissionsCompletedText
2a078c9c EventName
4a43d984 EventNameTraKey
e12f5ab7 EventParameters
3fa5afea EventPassButton
e785cbfc EventPassCompletedFrame
91680730 EventPassCompletedText
1bcb8bae EventPassExpText
11ea8ce7 EventPassLevelText
233ae74a EventPassNameText
1d481c09 EventPassNextRewardIcon
285fabdf EventPassNextRewardText
566a2caa EventPassThumbnail
d07745a5 EventSetData
6bc41154 EventTimer
8b4a7c5d EventTimerDefinition
b4d66609 EventToTrack
67ba1a3e EventTypeFields
8ff5f744 EventsToTrack
10062fb6 EvoIcon
8f22dc9e Evolution
cadbdc64 EvolveButton
c1f1eefc ExButton
7f615b1b ExcludeIncrements
84ffb06f ExcludedAugmentTags
136fc91f ExcludedAugments
3e3701e5 ExcludedEncounterTags
10e3dbdd ExcludedEncounters
d7750a6a ExcludedPortals
574b507a ExclusionChecks
d86afeef ExecutableBorder
1934e46f ExecutePrint
dce1f159 ExitBoardEvent
e19f2477 ExitConditions
1e7871ec ExitFlags
991fa1d6 ExitHitRegion
732faee5 ExitStealthEffect
56f2ddad ExpBar
cbbd569e ExpBarDivider
7543819e ExpRadius
25e023d0 ExpScene
472ed1ef ExpText
ccfbfa84 ExpVfx
baffa255 ExpandButton
8944ef10 ExpandButtonDefinition
839fadac ExpandIcon
e467132e ExpandedByDefault
87806bf6 ExpandedChatElement
bf3d3499 ExpandedFriendsListScissorRegion
27a9d313 ExpandedHolderIcon
35e716ec ExpandedRegion
e38a9326 ExpandedStageScene
92f1f329 Experience
e64cdc86 ExperienceBar
db6d671a ExperienceHitRegion
53a54b1e ExperienceMeter
019921be ExperimentalBehaviors
ef14711d ExpiryText
ae9071b4 ExtendedVisibilityDuration
badf029a Extension
47e0cdf1 ExtraAbilities
25f9aa72 ExtraActionButtonCount
2cc9296f ExtraBars
380e7a73 ExtraCounterAdvice
f1f20249 ExtraJointChains
945b0ec5 FaceTarget
aacfd877 FaceVelocity
1fc18d68 FacingLocation
54222157 FadeAmount
7146b6bc FadeBar
00c7c1ce FadeComponent
a34ded14 FadeDownTimeSecs
07b4ba87 FadeDuration
2617a432 FadeEasing
05ca119c FadeFinish
77cd7e28 FadeInData
9cfb5e22 FadeInRate
a95bba6b FadeMinionsDelaySecs
3e207a4d FadeMinionsTimeSecs
d8fb5a45 FadeOutData
c858c907 FadeOutRate
84b1d5a1 FadeStart
a40f930a FadeTime
38ef177b FadeToFoggedValue
d316d9e6 FadeTransisionTime
